ID,DocumentID,Type,Year,Title,Submitted By,Category
ATCM34_wp007_e.docx,3849,wp,2011,"Report of the intersessional open-ended contact group to consider the draft CEE for the “Construction and Operation of the Jang Bogo Station, Terra Nova Bay, Antarctica”",Australia,Comprehensive enviromental evaluation
ATCM34_wp008_e.docx,3850,wp,2011,"Proposed schedule for the 35th Antarctic Treaty Consultative Meeting, Hobart, 2012",Australia,Operation of CEP
ATCM34_wp009_e.docx,3851,wp,2011,"Revised Management Plan for Antarctic Specially Protected Area No. 122 Arrival Heights, Hut Point Peninsula, Ross Island",United States,Area Management and protection plans: General
ATCM34_wp009_e.docx,3851,wp,2011,"Revised Management Plan for Antarctic Specially Protected Area No. 122 Arrival Heights, Hut Point Peninsula, Ross Island",United States,Management Plans
ATCM34_wp010_e.docx,3852,wp,2011,"Developing a plan for Special protection at Taylor Glacier and Blood Falls, Taylor Valley, McMurdo Dry Valleys Victoria Land
",United States,Management Plans
ATCM34_wp011_e.docx,3853,wp,2011,"Follow-up to the unauthorized presence of French yachts within the Treaty area and damage caused to the hut known as Wordie House -Observations on the consequences of the affair
",France,Tourism and NG activities
ATCM34_wp012_e.docx,3854,wp,2011,Raising awareness of non-native species introductions: Workshop results and checklists for supply chain managers,"COMNAP, SCAR",Non-native species and quarantine
ATCM34_wp013_e.docx,3855,wp,2011,Subsidiary Group on Management Plans – Report on Terms of Reference #4 and #5: Improving Management Plans and the Process for their Intersessional Review,Australia,Management Plans
ATCM34_wp014_e.docx,3856,wp,2011,"Report of the Intersessional Open-ended Contact Group to Consider the Draft CEE for the “Proposed Exploration of Subglacial Lake Ellsworth, Antarctica”",Norway,Comprehensive enviromental evaluation
ATCM34_wp015_rev1_e.docx,3857,wp,2011,Remote Sensing Techniques for Improved Monitoring of Environment and Climate Change in Antarctica ,United Kingdom,Climate change
ATCM34_wp015_rev1_e.docx,3857,wp,2011,Remote Sensing Techniques for Improved Monitoring of Environment and Climate Change in Antarctica ,United Kingdom,Enviromental monitoring and reporting
ATCM34_wp016_e.docx,3858,wp,2011,"Draft Comprehensive Environmental Evaluation (CEE) for the Proposed Exploration of Subglacial Lake Ellsworth, Antarctica",United Kingdom,Comprehensive enviromental evaluation
ATCM34_wp017_e.docx,3859,wp,2011,"Revision of Site Guidelines for Whalers Bay, Deception Island, South Shetland Islands","United Kingdom, Argentina, Chile, Norway, Spain, United States",Site guidelines for visitors
ATCM34_wp017_e.docx,3859,wp,2011,"Revision of Site Guidelines for Whalers Bay, Deception Island, South Shetland Islands","United Kingdom, Argentina, Chile, Norway, Spain, United States",Tourism and NG activities
ATCM34_wp018_e.docx,3860,wp,2011,"Proposed monitoring activities within Antarctic Specially Protected Area (ASPA) No. 107 Emperor Island, Dion Islands, Marguerite Bay, Antarctic Peninsula",United Kingdom,Enviromental monitoring and reporting
ATCM34_wp018_e.docx,3860,wp,2011,"Proposed monitoring activities within Antarctic Specially Protected Area (ASPA) No. 107 Emperor Island, Dion Islands, Marguerite Bay, Antarctic Peninsula",United Kingdom,Management Plans
ATCM34_wp018_e.docx,3860,wp,2011,"Proposed monitoring activities within Antarctic Specially Protected Area (ASPA) No. 107 Emperor Island, Dion Islands, Marguerite Bay, Antarctic Peninsula",United Kingdom,Marine protected areas
ATCM34_wp019_e.docx,3861,wp,2011,The Assessment of Land-Based Activities in Antarctica,United Kingdom,Tourism and NG activities
ATCM34_wp020_e.docx,3862,wp,2011,Data Collection and Reporting on Yachting Activity in Antarctica in 2010/11,United Kingdom,Tourism and NG activities
ATCM34_wp021_e.docx,3863,wp,2011,"Antarctic Tourism: Towards a strategic and pro-active approach via an inventory of outstanding questions
","Netherlands, United Kingdom",Tourism and NG activities
ATCM34_wp022_e.docx,3864,wp,2011,An additional procedure for intersessional consultations among ATCPs,"Netherlands, Germany",Operation of the antarctic treaty system: General
ATCM34_wp023_e.docx,3865,wp,2011,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 140 Parts of Deception Island, South Shetland Islands ",United Kingdom,Management Plans
ATCM34_wp024_e.docx,3866,wp,2011,Progress Report of the Intersessional Contact Group on Review of ATCM Recommendations,Argentina,Operation of the antarctic treaty system: General
ATCM34_wp025_e.docx,3867,wp,2011,Timely Submission of Papers in Advance of ATCMs,"Germany, United States",Operation of CEP
ATCM34_wp026_e.docx,3868,wp,2011,ATCM Review of Tourism Rules and Regulations,"United States, France, Germany, Netherlands, New Zealand",Tourism and NG activities
ATCM34_wp027_e.docx,3869,wp,2011,Report of the Informal Discussions on Historic Sites and Monuments,Argentina,Historic sites and monuments
ATCM34_wp028_e.docx,3870,wp,2011,Environmental issues related to the practicality of repair or remediation of environmental damage,Australia,Enviromental protection general
ATCM34_wp029_e.docx,3871,wp,2011,"Revised management plan for Antarctic Specially Protected Area No. 167, Hawker Island, Princess Elizabeth Land",Australia,Management Plans
ATCM34_wp030_e.docx,3872,wp,2011,"Site Guidelines for the Taylor Valley Visitor Zone, Southern Victoria Land","New Zealand, United States",Site guidelines for visitors
ATCM34_wp030_e.docx,3872,wp,2011,"Site Guidelines for the Taylor Valley Visitor Zone, Southern Victoria Land","New Zealand, United States",Tourism and NG activities
ATCM34_wp031_e.docx,3873,wp,2011,"Revision of Management Plan for Antarctic Specially Protected Area No. 116: New College Valley, Caughley Beach, Cape Bird, Ross Island",New Zealand,Management Plans
ATCM34_wp032_e.docx,3874,wp,2011,Enhancing the Antarctic Protected Areas Database to help assess and further develop the protected areas system,Australia,Area Management and protection plans: General
ATCM34_wp033_e.docx,3875,wp,2011,"Revision of Management Plan for Antarctic Specially Protected Area No. 131: Canada Glacier, Lake Fryxell, Taylor Valley, Victoria Land",New Zealand,Management Plans
ATCM34_wp034_e.docx,3876,wp,2011,Report of the Intersessional Contact Group on Non-Native Species 2010-2011,New Zealand,Fauna and flora general
ATCM34_wp034_e.docx,3876,wp,2011,Report of the Intersessional Contact Group on Non-Native Species 2010-2011,New Zealand,Non-native species and quarantine
ATCM34_wp035_e.docx,3877,wp,2011,Understanding concepts of Footprint and Wilderness related to protection of the Antarctic environment,New Zealand,Human footprint and wilderness values
ATCM34_wp036_e.docx,3878,wp,2011,A proposed new approach to the handling of Information Papers,"Australia, France, New Zealand",Operation of the antarctic treaty system: General
ATCM34_wp036_e.docx,3878,wp,2011,A proposed new approach to the handling of Information Papers,"Australia, France, New Zealand",Operation of CEP
ATCM34_wp037_e.docx,3879,wp,2011,Yacht guidelines to complement safety standards of ship traffic around Antarctica,"Germany, Australia, Norway, United Kingdom, United States",Search and rescue
ATCM34_wp037_e.docx,3879,wp,2011,Yacht guidelines to complement safety standards of ship traffic around Antarctica,"Germany, Australia, Norway, United Kingdom, United States",Tourism and NG activities
ATCM34_wp038_e.docx,3880,wp,2011,"Antarctic Discussion Forum of Competent Authorities (DFCA) – Impacts of underwater sound to Antarctic waters –
",Germany,Fauna and flora general
ATCM34_wp038_e.docx,3880,wp,2011,"Antarctic Discussion Forum of Competent Authorities (DFCA) – Impacts of underwater sound to Antarctic waters –
",Germany,Marine acoustics
ATCM34_wp039_e.docx,3881,wp,2011,"Revised Management Plan for Antarctic Specially Managed Area No. 2 McMurdo Dry Valleys, Southern Victoria Land","New Zealand, United States",Management Plans
ATCM34_wp040_e.docx,3882,wp,2011,"Strengthening Support for the Madrid Protocol
","France, Australia, Spain",Enviromental protection general
ATCM34_wp040_e.docx,3882,wp,2011,"Strengthening Support for the Madrid Protocol
","France, Australia, Spain",Operation of the antarctic treaty system: General
ATCM34_wp041_e.docx,3883,wp,2011,Fourth Progress Report on the Discussion of the International Working Group about Possibilities for Environmental Management of Fildes Peninsula and Ardley Island,"Chile, Germany",Area Management and protection plans: General
ATCM34_wp042_e.docx,3884,wp,2011,"The Draft Comprehensive Environmental Evaluation for the construction and operation of the Jang Bogo Antarctic Research Station, Terra Nova Bay, Antarctica",Korea (ROK),Comprehensive enviromental evaluation
ATCM34_wp043_e.docx,3885,wp,2011,"Developing a Simple Methodology for Classifying Antarctic Specially Protected Areas According to their Vulnerability to Climate Change
","United Kingdom, Norway",Area Management and protection plans: General
ATCM34_wp043_e.docx,3885,wp,2011,"Developing a Simple Methodology for Classifying Antarctic Specially Protected Areas According to their Vulnerability to Climate Change
","United Kingdom, Norway",Climate change
ATCM34_wp044_e.docx,3886,wp,2011,Progress report on ATME on Climate Change,"United Kingdom, Norway",Climate change
ATCM34_wp045_e.docx,3887,wp,2011,Report of the open-ended intersessional contact group on revision of environmental elements of Recommendation XVIII-1,Australia,Enviromental protection general
ATCM34_wp045_e.docx,3887,wp,2011,Report of the open-ended intersessional contact group on revision of environmental elements of Recommendation XVIII-1,Australia,Tourism and NG activities
ATCM34_wp046_e.docx,3888,wp,2011,Limitation of tourism and non-governmental activities to sites under Guidelines for Site Visits only,France,Tourism and NG activities
ATCM34_wp047_e.docx,3889,wp,2011,Subsidiary Group on Management Plans – Report on Terms of Reference #1 to #3: Review of Draft Management Plans,Australia,Management Plans
ATCM34_wp048_e.docx,3890,wp,2011,"Report of the Intersessional Contact Group on Supervision of Antarctic Tourism
",Argentina,Tourism and NG activities
ATCM34_wp049_e.docx,3891,wp,2011,"Guidelines for the north-east beach of the Ardley Peninsula (Ardley Island), King George Island / Isla 25 de Mayo, South Shetland Islands","Chile, Argentina",Site guidelines for visitors
ATCM34_wp049_e.docx,3891,wp,2011,"Guidelines for the north-east beach of the Ardley Peninsula (Ardley Island), King George Island / Isla 25 de Mayo, South Shetland Islands","Chile, Argentina",Tourism and NG activities
ATCM34_wp050_e.docx,3892,wp,2011,"Revised Management Plan for Antarctic Specially Protected Area (ASPA) No. 165 Edmonson Point, Ross Sea
",Italy,Management Plans
ATCM34_wp051_e.docx,3893,wp,2011,Australian Antarctic Treaty and Environmental Protocol inspections: January 2010 and January 2011,Australia,Inspections
ATCM34_wp052_rev1_e.docx,3894,wp,2011,"Visitor site guide for Mawson’s Huts and Cape Denison, East Antarctica",Australia,Site guidelines for visitors
ATCM34_wp052_rev1_e.docx,3894,wp,2011,"Visitor site guide for Mawson’s Huts and Cape Denison, East Antarctica",Australia,Tourism and NG activities
ATCM34_wp053_e.docx,3895,wp,2011,Measures to reduce the risk of non-native species introductions to the Antarctic region associated with fresh foods,SCAR,Non-native species and quarantine
ATCM34_wp054_e.docx,3896,wp,2011,Technology for investigating water strata of subglacial Lake Vostok,Russian Federation,Enviromental impact assessment(EIA): other EIA matters
ATCM34_wp054_e.docx,3896,wp,2011,Technology for investigating water strata of subglacial Lake Vostok,Russian Federation,Sub glacial lakes
ATCM34_wp055_e.docx,3897,wp,2011,"On strategy for the development of the Russian Federation activities in the Antarctic for the period until 2020 and longer-term perspective
",Russian Federation,Operation of the antarctic treaty system: General
ATCM34_wp056_e.docx,3898,wp,2011,Ensuring safety of shipping in Antarctic waters adopted in the Russian Federation,Russian Federation,Safety and Operations in antarctica
ATCM34_wp057_e.docx,3899,wp,2011,On the need of constant monitoring of the values of Antarctic Specially Protected Areas and Antarctic Specially Managed Areas,Russian Federation,Area Management and protection plans: General
ATCM34_wp057_e.docx,3899,wp,2011,On the need of constant monitoring of the values of Antarctic Specially Protected Areas and Antarctic Specially Managed Areas,Russian Federation,Enviromental monitoring and reporting
ATCM34_wp058_e.docx,3900,wp,2011,Revised Management Plan for Antarctic Specially Protected Area No. 127 “HASWELL ISLAND” (Haswell Island and Adjacent Emperor Penguin Rookery on Fast Ice) Revised Management Plan,Russian Federation,Management Plans
ATCM34_wp059_e.docx,3901,wp,2011,Proposal of Modification for the Historic Monument  No. 82. Installation of Commemorative Plaques at the Monument to the Antarctic Treaty,Chile,Historic sites and monuments
ATCM34_wp060_e.docx,3902,wp,2011,Proposal for shortening the Antarctic Treaty Consultative Meetings,Norway,Operation of the antarctic treaty system: General
ATCM34_wp061_rev1_e.docx,3903,wp,2011,"Report of the CEP Workshop on Marine and Terrestrial Antarctic Specially Managed Areas. Montevideo, Uruguay, 16-17 June 2011
","Australia, Uruguay",Area Management and protection plans: General
ATCM33_wp001_e.docx,3904,wp,2010,Chairs Report - Antarctic Treaty Meeting of Experts on the Management of Ship-borne Tourism in the Antarctic Treaty Area,New Zealand,Enviromental impact assessment(EIA): other EIA matters
ATCM33_wp001_e.docx,3904,wp,2010,Chairs Report - Antarctic Treaty Meeting of Experts on the Management of Ship-borne Tourism in the Antarctic Treaty Area,New Zealand,Operation of antarctic treaty system: Reports
